16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
16:45:30.034,1.8635802E8,1.125943,0.0,-0.21810022,2.903726E8,1.148054,0.0,0.5588019,2.903726E8,1.148054,0.0,0.5588019,2002751.6,63004.035,63004.035
